total_baggage,total_cargo,total_mnc,total_mail,departure_airport,combined,timestamp
1404.00,160.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:24:27
1404.00,160.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:25:42
,,,,ORD,2024-05_MN_1122.0_3.0,2024-05-03 17:26:20
3885.00,0.00,75.00,0.00,ORD,2024-05_MN_1122.0_3.0,2024-05-03 17:26:20
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:26:24
1404.00,160.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:26:24
,,,,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:29:53
1365.00,0.00,0.00,0.00,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:29:53
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:30:43
1521.00,160.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:30:43
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:30:47
1521.00,160.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:30:47
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:35:45
1521.00,0.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:35:45
,,,,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:39:45
1027.00,0.00,0.00,0.00,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:39:45
,,,,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:41:40
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:38:31
1521.00,0.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:38:31
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:39:03
1547.00,0.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:39:03
,,,,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:39:33
1027.00,0.00,0.00,0.00,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:39:33
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:38:36
1521.00,0.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:38:36
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:39:07
1547.00,0.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:39:07
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:38:40
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:38:49
1521.00,0.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:38:49
,,,,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:39:08
1521.00,0.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:38:40
1170.00,0.00,0.00,0.00,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:39:08
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:39:25
1508.00,0.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:39:25
,,,,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:40:19
,,,,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:40:01
1027.00,0.00,0.00,0.00,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:40:01
,,,,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:40:11
1209.00,0.00,0.00,0.00,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:40:11
,,,,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:40:50
,,,,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:40:15
1209.00,0.00,0.00,0.00,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:40:15
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:40:18
1508.00,0.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:40:18
1846.00,0.00,0.00,0.00,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:40:19
,,,,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:40:30
1846.00,0.00,0.00,0.00,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:40:30
2028.00,0.00,0.00,0.00,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:40:50
,,,,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:41:06
1391.00,0.00,0.00,0.00,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:41:06
,,,,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:41:19
,,,,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:40:56
1209.00,0.00,0.00,0.00,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:40:56
,,,,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:41:27
1391.00,0.00,0.00,0.00,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:41:27
,,,,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:41:20
1391.00,0.00,0.00,0.00,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:41:19
,,,,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:41:36
2041.00,0.00,0.00,0.00,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:41:36
,,,,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:42:45
2028.00,0.00,0.00,0.00,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:41:20
,,,,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:41:33
1391.00,0.00,0.00,0.00,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:41:33
,,,,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:41:40
2041.00,0.00,0.00,0.00,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:41:40
,,,,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:41:45
1391.00,0.00,0.00,0.00,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:41:45
,,,,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:42:07
1391.00,0.00,0.00,0.00,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:41:40
,,,,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:41:49
1391.00,0.00,0.00,0.00,DUB,2024-05_MN_1548.0_3.0,2024-05-03 17:41:49
,,,,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:43:12
,,,,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:42:01
2041.00,0.00,0.00,0.00,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:42:01
,,,,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:42:32
2145.00,0.00,0.00,0.00,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:42:32
2041.00,0.00,0.00,0.00,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:42:07
,,,,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:42:27
2145.00,0.00,0.00,0.00,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:42:27
2145.00,0.00,0.00,0.00,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:42:45
2145.00,0.00,0.00,0.00,DUB,2024-05_MN_1738.0_3.0,2024-05-03 17:43:12
,,,,DUB,2024-05_MN_1276.0_3.0,2024-05-03 17:54:26
1274.00,0.00,0.00,0.00,DUB,2024-05_MN_1276.0_3.0,2024-05-03 17:54:26
,,,,DUB,2024-05_MN_1276.0_3.0,2024-05-03 17:54:30
1274.00,0.00,0.00,0.00,DUB,2024-05_MN_1276.0_3.0,2024-05-03 17:54:30
,,,,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:48:08
1625.00,0.00,0.00,0.00,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:48:08
,,,,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:49:43
1703.00,0.00,0.00,0.00,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:49:43
,,,,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:48:20
1625.00,0.00,0.00,0.00,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:48:20
,,,,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:48:43
1625.00,0.00,0.00,0.00,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:48:43
,,,,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:49:02
1625.00,0.00,0.00,0.00,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:49:02
,,,,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:51:21
1872.00,0.00,0.00,0.00,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:51:21
,,,,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:48:27
1625.00,0.00,0.00,0.00,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:48:27
,,,,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:48:48
1625.00,0.00,0.00,0.00,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:48:48
,,,,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:48:56
1625.00,0.00,0.00,0.00,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:48:56
,,,,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:49:56
1703.00,0.00,0.00,0.00,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:49:56
,,,,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:50:08
1703.00,0.00,0.00,0.00,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:50:08
,,,,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:50:47
1872.00,0.00,0.00,0.00,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:50:47
,,,,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:51:03
1872.00,0.00,0.00,0.00,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:51:03
,,,,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:51:28
1872.00,0.00,0.00,0.00,DUB,2024-05_MN_1498.0_3.0,2024-05-03 17:51:28
,,,,DUB,2024-05_MN_1276.0_3.0,2024-05-03 17:52:50
1183.00,0.00,0.00,0.00,DUB,2024-05_MN_1276.0_3.0,2024-05-03 17:52:50
,,,,DUB,2024-05_MN_1276.0_3.0,2024-05-03 17:56:11
1274.00,0.00,0.00,0.00,DUB,2024-05_MN_1276.0_3.0,2024-05-03 17:56:11
,,,,DUB,2024-05_MN_1276.0_3.0,2024-05-03 17:53:40
1274.00,0.00,0.00,0.00,DUB,2024-05_MN_1276.0_3.0,2024-05-03 17:53:40
,,,,DUB,2024-05_MN_1276.0_3.0,2024-05-03 18:00:42
1274.00,0.00,0.00,0.00,DUB,2024-05_MN_1276.0_3.0,2024-05-03 18:00:42
,,,,DUB,2024-05_MN_1276.0_3.0,2024-05-03 18:00:54
1248.00,0.00,0.00,0.00,DUB,2024-05_MN_1276.0_3.0,2024-05-03 18:00:54
,,,,DUB,2024-05_MN_1276.0_3.0,2024-05-03 18:01:04
1248.00,0.00,0.00,0.00,DUB,2024-05_MN_1276.0_3.0,2024-05-03 18:01:04
,,,,DUB,2024-05_MN_1276.0_3.0,2024-05-03 18:01:11
,,,,DUB,2024-05_MN_1276.0_3.0,2024-05-03 18:00:57
1248.00,0.00,0.00,0.00,DUB,2024-05_MN_1276.0_3.0,2024-05-03 18:00:57
,,,,DUB,2024-05_MN_1276.0_3.0,2024-05-03 18:01:17
1248.00,0.00,0.00,0.00,DUB,2024-05_MN_1276.0_3.0,2024-05-03 18:01:17
1248.00,0.00,0.00,0.00,DUB,2024-05_MN_1276.0_3.0,2024-05-03 18:01:11
,,,,DUB,2024-05_MN_1276.0_3.0,2024-05-03 18:01:23
1248.00,0.00,0.00,0.00,DUB,2024-05_MN_1276.0_3.0,2024-05-03 18:01:23
,,,,DUB,2024-05_MN_1276.0_3.0,2024-05-03 18:01:32
1248.00,0.00,0.00,0.00,DUB,2024-05_MN_1276.0_3.0,2024-05-03 18:01:32
,,,,BOS,2024-05_MN_1132.0_3.0,2024-05-03 18:06:37
3930.00,0.00,75.00,0.00,BOS,2024-05_MN_1132.0_3.0,2024-05-03 18:06:37
,,,,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:10:19
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 18:09:14
3000.00,0.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 18:09:14
,,,,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:09:56
1508.00,0.00,0.00,0.00,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:09:56
1508.00,0.00,0.00,0.00,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:10:19
,,,,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:11:01
1690.00,0.00,0.00,0.00,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:11:01
,,,,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:11:18
1690.00,0.00,0.00,0.00,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:11:18
,,,,ORD,2024-05_MN_1122.0_3.0,2024-05-03 18:12:02
3885.00,5990.00,75.00,0.00,ORD,2024-05_MN_1122.0_3.0,2024-05-03 18:12:02
,,,,BOS,2024-05_MN_1136.0_4.0,2024-05-03 18:15:38
3930.00,0.00,75.00,0.00,BOS,2024-05_MN_1136.0_4.0,2024-05-03 18:15:38
,,,,DUB,2024-05_MN_1574.0_4.0,2024-05-03 18:12:38
,,,,DUB,2024-05_MN_1778.0_4.0,2024-05-03 18:11:39
,,,,DUB,2024-05_MN_1562.0_4.0,2024-05-03 18:11:39
1820.00,0.00,0.00,0.00,DUB,2024-05_MN_1562.0_4.0,2024-05-03 18:11:39
1820.00,0.00,0.00,0.00,DUB,2024-05_MN_1778.0_4.0,2024-05-03 18:11:39
,,,,ORD,2024-05_MN_1122.0_3.0,2024-05-03 18:11:41
3885.00,3375.00,75.00,0.00,ORD,2024-05_MN_1122.0_3.0,2024-05-03 18:11:41
,,,,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:11:52
1417.00,0.00,0.00,0.00,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:11:52
,,,,ORD,2024-05_MN_1122.0_3.0,2024-05-03 18:12:26
3885.00,7315.00,75.00,0.00,ORD,2024-05_MN_1122.0_3.0,2024-05-03 18:12:26
,,,,DUB,2024-05_MN_1514.0_4.0,2024-05-03 18:13:37
1820.00,0.00,0.00,0.00,DUB,2024-05_MN_1574.0_4.0,2024-05-03 18:12:38
,,,,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:12:47
1417.00,0.00,0.00,0.00,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:12:47
,,,,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:14:14
1365.00,0.00,0.00,0.00,DUB,2024-05_MN_1514.0_4.0,2024-05-03 18:13:37
,,,,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:14:05
1404.00,0.00,0.00,0.00,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:14:05
,,,,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:14:09
1404.00,0.00,0.00,0.00,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:14:09
1404.00,0.00,0.00,0.00,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:14:14
,,,,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:14:22
1404.00,0.00,0.00,0.00,DUB,2024-05_MN_1182.0_3.0,2024-05-03 18:14:22
,,,,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:18:55
988.00,0.00,0.00,0.00,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:18:55
,,,,BOS,2024-05_MN_1132.0_3.0,2024-05-03 18:28:23
3930.00,631.00,75.00,0.00,BOS,2024-05_MN_1132.0_3.0,2024-05-03 18:28:23
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 18:38:47
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:07:35
3000.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:07:35
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 18:51:18
3000.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 18:51:18
,,,,IAD,2024-05_MN_1116.0_3.0,2024-05-03 18:53:42
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 18:39:12
3000.00,3885.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 18:39:12
3000.00,795.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 18:38:47
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 18:39:37
3000.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 18:39:37
,,,,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:45:10
1105.00,0.00,0.00,0.00,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:45:10
,,,,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:45:15
1105.00,0.00,0.00,0.00,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:45:15
,,,,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:43:41
988.00,0.00,0.00,0.00,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:43:41
,,,,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:44:44
1105.00,0.00,0.00,0.00,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:44:44
,,,,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:45:21
1105.00,0.00,0.00,0.00,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:45:21
,,,,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:48:02
,,,,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:43:48
988.00,0.00,0.00,0.00,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:43:48
,,,,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:44:48
1105.00,0.00,0.00,0.00,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:44:48
,,,,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:46:19
,,,,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:46:16
1196.00,0.00,0.00,0.00,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:46:16
,,,,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:47:58
1144.00,0.00,0.00,0.00,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:47:58
1196.00,0.00,0.00,0.00,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:46:19
,,,,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:48:18
1196.00,0.00,0.00,0.00,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:48:18
1144.00,0.00,0.00,0.00,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:48:02
,,,,EWR,2024-05_MN_1100.0_3.0,2024-05-03 18:54:43
2040.00,0.00,65.00,0.00,EWR,2024-05_MN_1100.0_3.0,2024-05-03 18:54:43
,,,,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:48:14
1196.00,0.00,0.00,0.00,DUB,2024-05_MN_1184.0_3.0,2024-05-03 18:48:14
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 18:51:05
3000.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 18:51:05
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 18:51:35
3000.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 18:51:35
2580.00,0.00,65.00,0.00,IAD,2024-05_MN_1116.0_3.0,2024-05-03 18:53:42
,,,,EWR,2024-05_MN_1100.0_3.0,2024-05-03 18:54:34
2040.00,0.00,65.00,0.00,EWR,2024-05_MN_1100.0_3.0,2024-05-03 18:54:34
,,,,BDL,2024-05_MN_1130.0_3.0,2024-05-03 19:00:56
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:06:01
3000.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:06:01
1965.00,0.00,65.00,0.00,BDL,2024-05_MN_1130.0_3.0,2024-05-03 19:00:56
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:06:16
3000.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:06:16
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:06:25
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:05:44
3000.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:05:44
3000.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:06:25
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:07:15
3000.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:07:15
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:07:01
3000.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:07:01
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:07:56
3000.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:07:56
,,,,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 19:29:23
4275.00,532.00,75.00,0.00,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 19:29:23
,,,,EWR,2024-05_MN_1100.0_3.0,2024-05-03 19:35:54
2040.00,0.00,65.00,0.00,EWR,2024-05_MN_1100.0_3.0,2024-05-03 19:35:54
,,,,DUB,2024-05_MN_1562.0_4.0,2024-05-03 19:36:02
1820.00,160.00,0.00,0.00,DUB,2024-05_MN_1562.0_4.0,2024-05-03 19:36:02
,,,,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 19:28:01
4275.00,532.00,75.00,0.00,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 19:28:01
,,,,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 19:27:00
3945.00,532.00,75.00,0.00,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 19:27:00
,,,,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 19:27:29
4275.00,532.00,75.00,0.00,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 19:27:29
,,,,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 19:26:13
3945.00,532.00,75.00,0.00,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 19:26:13
,,,,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 19:26:35
3945.00,532.00,75.00,0.00,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 19:26:35
,,,,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 19:28:25
4275.00,532.00,75.00,0.00,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 19:28:25
,,,,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 19:28:56
4275.00,532.00,75.00,0.00,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 19:28:56
,,,,EWR,2024-05_MN_1100.0_3.0,2024-05-03 19:36:01
2040.00,0.00,65.00,0.00,EWR,2024-05_MN_1100.0_3.0,2024-05-03 19:36:01
,,,,EWR,2024-05_MN_1100.0_3.0,2024-05-03 19:36:08
2040.00,0.00,65.00,0.00,EWR,2024-05_MN_1100.0_3.0,2024-05-03 19:36:08
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:44:11
3000.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:44:11
,,,,ORD,2024-05_MN_1122.0_3.0,2024-05-03 19:50:33
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:55:50
1950.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:55:50
,,,,ORD,2024-05_MN_1122.0_3.0,2024-05-03 19:38:40
3885.00,7315.00,75.00,0.00,ORD,2024-05_MN_1122.0_3.0,2024-05-03 19:38:40
,,,,ORD,2024-05_MN_1122.0_3.0,2024-05-03 19:41:59
,,,,ORD,2024-05_MN_1122.0_3.0,2024-05-03 19:42:38
3885.00,7315.00,75.00,0.00,ORD,2024-05_MN_1122.0_3.0,2024-05-03 19:42:38
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:44:03
3000.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:44:03
3885.00,7315.00,75.00,0.00,ORD,2024-05_MN_1122.0_3.0,2024-05-03 19:41:59
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:46:21
2790.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:46:21
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:46:30
2790.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:46:30
,,,,ORD,2024-05_MN_1122.0_3.0,2024-05-03 19:47:20
,,,,ORD,2024-05_MN_1122.0_3.0,2024-05-03 19:44:31
3885.00,7315.00,75.00,0.00,ORD,2024-05_MN_1122.0_3.0,2024-05-03 19:44:31
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:45:29
3000.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:45:29
,,,,ORD,2024-05_MN_1122.0_3.0,2024-05-03 19:46:27
3885.00,7315.00,75.00,0.00,ORD,2024-05_MN_1122.0_3.0,2024-05-03 19:46:27
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:47:07
2520.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:47:07
,,,,ORD,2024-05_MN_1122.0_3.0,2024-05-03 19:48:16
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:47:18
2520.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:47:18
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:52:32
2310.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:52:32
3885.00,7315.00,75.00,0.00,ORD,2024-05_MN_1122.0_3.0,2024-05-03 19:47:20
,,,,ORD,2024-05_MN_1122.0_3.0,2024-05-03 20:07:46
3420.00,7315.00,75.00,0.00,ORD,2024-05_MN_1122.0_3.0,2024-05-03 20:07:46
3885.00,7315.00,75.00,0.00,ORD,2024-05_MN_1122.0_3.0,2024-05-03 19:48:16
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:49:42
2520.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:49:42
3885.00,7315.00,75.00,0.00,ORD,2024-05_MN_1122.0_3.0,2024-05-03 19:50:33
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:52:55
2310.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:52:55
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:55:57
1950.00,6690.00,98.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 19:55:57
,,,,JFK,2024-05_MN_1110.0_3.0,2024-05-03 19:56:20
1725.00,0.00,65.00,0.00,JFK,2024-05_MN_1110.0_3.0,2024-05-03 19:56:20
,,,,ORD,2024-05_MN_1122.0_3.0,2024-05-03 20:01:57
3420.00,7315.00,75.00,0.00,ORD,2024-05_MN_1122.0_3.0,2024-05-03 20:01:57
